"season","driver","car","track","direction","grand_prix","date","position","player_name","player_time","points","screenshot_link"
"2021_gp1","mike","bullet","ocean_world","mirrored","pro_circuit",2021-02-14,1,"FrenchguyCH","02:48:230",12,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-14-pro_circuit-ocean_world-mirrored/2021_gp1-2021-02-14-pro_circuit-ocean_world-mirrored.png"
"2021_gp1","mike","bullet","ocean_world","mirrored","pro_circuit",2021-02-14,2,"bigcalm","02:48:511",11,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-14-pro_circuit-ocean_world-mirrored/2021_gp1-2021-02-14-pro_circuit-ocean_world-mirrored.png"
"2021_gp1","mike","bullet","ocean_world","mirrored","pro_circuit",2021-02-14,3,"TheUnwiseGeek","02:48:600",10,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-14-pro_circuit-ocean_world-mirrored/2021_gp1-2021-02-14-pro_circuit-ocean_world-mirrored.png"
"2021_gp1","mike","bullet","ocean_world","mirrored","pro_circuit",2021-02-14,4,"TwoD","02:49:302",9,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-14-pro_circuit-ocean_world-mirrored/2021_gp1-2021-02-14-pro_circuit-ocean_world-mirrored.png"
"2021_gp1","mike","bullet","ocean_world","mirrored","pro_circuit",2021-02-14,5,"Wimpy","02:49:315",8,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-14-pro_circuit-ocean_world-mirrored/2021_gp1-2021-02-14-pro_circuit-ocean_world-mirrored.png"
"2021_gp1","mike","bullet","ocean_world","mirrored","pro_circuit",2021-02-14,6,"rpodcast"," 02:49:682",7,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-14-pro_circuit-ocean_world-mirrored/2021_gp1-2021-02-14-pro_circuit-ocean_world-mirrored.png"
"2021_gp1","mike","bullet","ocean_world","mirrored","pro_circuit",2021-02-14,7,"popey","02:50:350",6,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-14-pro_circuit-ocean_world-mirrored/2021_gp1-2021-02-14-pro_circuit-ocean_world-mirrored.png"
"2021_gp1","mike","bullet","ocean_world","mirrored","pro_circuit",2021-02-14,8,"madhens","DNF",0,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-14-pro_circuit-ocean_world-mirrored/2021_gp1-2021-02-14-pro_circuit-ocean_world-mirrored.png"
"2021_gp1","mike","bullet","royal_roadway","mirrored","pro_circuit",2021-02-14,1,"FrenchguyCH","03:06:728",12,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-14-pro_circuit-royal_roadway-mirrored/2021_gp1-2021-02-14-pro_circuit-royal_roadway-mirrored.png"
"2021_gp1","mike","bullet","royal_roadway","mirrored","pro_circuit",2021-02-14,2,"Wimpy","03:06:968",11,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-14-pro_circuit-royal_roadway-mirrored/2021_gp1-2021-02-14-pro_circuit-royal_roadway-mirrored.png"
"2021_gp1","mike","bullet","royal_roadway","mirrored","pro_circuit",2021-02-14,3,"TwoD","03:08:284",10,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-14-pro_circuit-royal_roadway-mirrored/2021_gp1-2021-02-14-pro_circuit-royal_roadway-mirrored.png"
"2021_gp1","mike","bullet","royal_roadway","mirrored","pro_circuit",2021-02-14,4,"rpodcast","03:08:365",9,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-14-pro_circuit-royal_roadway-mirrored/2021_gp1-2021-02-14-pro_circuit-royal_roadway-mirrored.png"
"2021_gp1","mike","bullet","royal_roadway","mirrored","pro_circuit",2021-02-14,5,"bigcalm","03:08:678",8,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-14-pro_circuit-royal_roadway-mirrored/2021_gp1-2021-02-14-pro_circuit-royal_roadway-mirrored.png"
"2021_gp1","mike","bullet","royal_roadway","mirrored","pro_circuit",2021-02-14,6,"popey","03:10:217",7,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-14-pro_circuit-royal_roadway-mirrored/2021_gp1-2021-02-14-pro_circuit-royal_roadway-mirrored.png"
"2021_gp1","mike","bullet","royal_roadway","mirrored","pro_circuit",2021-02-14,7,"TheUnwiseGeek","03:20:250",6,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-14-pro_circuit-royal_roadway-mirrored/2021_gp1-2021-02-14-pro_circuit-royal_roadway-mirrored.png"
"2021_gp1","mike","bullet","royal_roadway","mirrored","pro_circuit",2021-02-14,8,"madhens","DNF",0,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-14-pro_circuit-royal_roadway-mirrored/2021_gp1-2021-02-14-pro_circuit-royal_roadway-mirrored.png"
"2021_gp1","toshiro","furious","dino_dash","normal","racing_elite",2021-02-21,1,"Wimpy","03:05:874",12,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-21-racing_elite-dino_dash-normal/2021_gp1-2021-02-21-racing_elite-dino_dash-normal.png"
"2021_gp1","toshiro","furious","dino_dash","normal","racing_elite",2021-02-21,2,"TwoD","03:06:164",11,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-21-racing_elite-dino_dash-normal/2021_gp1-2021-02-21-racing_elite-dino_dash-normal.png"
"2021_gp1","toshiro","furious","dino_dash","normal","racing_elite",2021-02-21,3,"bigcalm","03:06:402",10,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-21-racing_elite-dino_dash-normal/2021_gp1-2021-02-21-racing_elite-dino_dash-normal.png"
"2021_gp1","toshiro","furious","dino_dash","normal","racing_elite",2021-02-21,4,"madhens","03:07:109",9,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-21-racing_elite-dino_dash-normal/2021_gp1-2021-02-21-racing_elite-dino_dash-normal.png"
"2021_gp1","toshiro","furious","dino_dash","normal","racing_elite",2021-02-21,5,"FrenchguyCH","03:07:463",8,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-21-racing_elite-dino_dash-normal/2021_gp1-2021-02-21-racing_elite-dino_dash-normal.png"
"2021_gp1","toshiro","furious","dino_dash","normal","racing_elite",2021-02-21,6,"rpodcast","03:12:633",7,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-21-racing_elite-dino_dash-normal/2021_gp1-2021-02-21-racing_elite-dino_dash-normal.png"
"2021_gp1","toshiro","furious","dino_dash","normal","racing_elite",2021-02-21,7,"bigpod","03:20:084",6,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-21-racing_elite-dino_dash-normal/2021_gp1-2021-02-21-racing_elite-dino_dash-normal.png"
"2021_gp1","toshiro","furious","heated_highway","normal","racing_elite",2021-02-21,1,"FrenchguyCH","02:27:921",12,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-21-racing_elite-heated_highway-normal/2021_gp1-2021-02-21-racing_elite-heated_highway-normal.png"
"2021_gp1","toshiro","furious","heated_highway","normal","racing_elite",2021-02-21,2,"bigcalm","02:28:581",11,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-21-racing_elite-heated_highway-normal/2021_gp1-2021-02-21-racing_elite-heated_highway-normal.png"
"2021_gp1","toshiro","furious","heated_highway","normal","racing_elite",2021-02-21,3,"Wimpy","02:28:984",10,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-21-racing_elite-heated_highway-normal/2021_gp1-2021-02-21-racing_elite-heated_highway-normal.png"
"2021_gp1","toshiro","furious","heated_highway","normal","racing_elite",2021-02-21,4,"rpodcast","02:30:982",9,"https://raw.githubusercontent.com/rpodcast/hotshots.pinboard/master/2021_gp1-2021-02-21-racing_elite-heated_highway-normal/2021_gp1-2021-02-21-racing_elite-heated_highway-normal.png"
