"Year","GHG_gas","Region","Country","Units","Calculated_total","Value","diff"
1991,"N2O","Annex","Malta","Gg",0.19,0.18,0.01
1991,"N2O","Annex","Monaco","Gg",0,0.01,-0.01
1991,"N2O","Annex","Netherlands","Gg",86.11,65.36,20.75
1991,"N2O","Annex","New Zealand","Gg",26.91,26.96,-0.0500000000000007
1991,"N2O","Annex","Norway","Gg",22.1,15.79,6.31
1991,"N2O","Annex","Poland","Gg",123.69,113.4,10.29
1991,"N2O","Annex","Portugal","Gg",19.24,17.88,1.36
1991,"N2O","Annex","Romania","Gg",66.6,58.37,8.23000000000001
1991,"N2O","Annex","Russian Federation","Gg",693.8,679.18,14.62
1991,"N2O","Annex","Slovakia","Gg",19.07,16.42,2.65
1991,"N2O","Annex","Slovenia","Gg",3.9,3.82,0.0800000000000001
1991,"N2O","Annex","Spain","Gg",92.57,84.44,8.13000000000001
1991,"N2O","Annex","Sweden","Gg",28.8,25.74,3.06
1991,"N2O","Annex","Switzerland","Gg",11.59,11.21,0.379999999999999
1991,"N2O","Annex","Turkey","Gg",46.05,42.5,3.55
1991,"N2O","Annex","Ukraine","Gg",181.29,176.49,4.79999999999998
1991,"N2O","Annex","United Kingdom of Great Britain and Northern Ireland","Gg",303.39,223.61,79.78
1991,"N2O","Annex","United States of America","Gg",1492.92,1376.04,116.88
1991,"PFCs","Annex","Australia","Gg CO2 equivalent",3953.32,3953.32,0
1991,"PFCs","Annex","Austria","Gg CO2 equivalent",1030.49,1030.48,0.00999999999999091
1991,"PFCs","Annex","Belarus","Gg CO2 equivalent",0,NA,NA
1991,"PFCs","Annex","Belgium","Gg CO2 equivalent",0,1677.72,-1677.72
1991,"PFCs","Annex","Bulgaria","Gg CO2 equivalent",0,NA,NA
1991,"PFCs","Annex","Canada","Gg CO2 equivalent",6949.98,6949.98,0
1991,"PFCs","Annex","Croatia","Gg CO2 equivalent",642.44,642.44,0
1991,"PFCs","Annex","Cyprus","Gg CO2 equivalent",0,NA,NA
1991,"PFCs","Annex","Czech Republic","Gg CO2 equivalent",0,NA,NA
1991,"PFCs","Annex","Denmark","Gg CO2 equivalent",0,NA,NA
1991,"PFCs","Annex","Estonia","Gg CO2 equivalent",0,NA,NA
1991,"PFCs","Annex","European Union (15)","Gg CO2 equivalent",12434.29,15907.2,-3472.91
1991,"PFCs","Annex","European Union (28)","Gg CO2 equivalent",15944.47,19417.38,-3472.91
1991,"PFCs","Annex","Finland","Gg CO2 equivalent",0.08,0.08,0
1991,"PFCs","Annex","France","Gg CO2 equivalent",3021.71,3973.31,-951.6
1991,"PFCs","Annex","Germany","Gg CO2 equivalent",2280.6,2280.6,0
1991,"PFCs","Annex","Greece","Gg CO2 equivalent",164.17,164.17,0
1991,"PFCs","Annex","Hungary","Gg CO2 equivalent",233.72,233.72,0
1991,"PFCs","Annex","Iceland","Gg CO2 equivalent",348.34,348.34,0
1991,"PFCs","Annex","Ireland","Gg CO2 equivalent",7.62,7.62,0
1991,"PFCs","Annex","Italy","Gg CO2 equivalent",1317.24,2149.93,-832.69
1991,"PFCs","Annex","Japan","Gg CO2 equivalent",5746.5,6066.17,-319.67
1991,"PFCs","Annex","Latvia","Gg CO2 equivalent",0,NA,NA
1991,"PFCs","Annex","Liechtenstein","Gg CO2 equivalent",0,0,0
1991,"PFCs","Annex","Lithuania","Gg CO2 equivalent",0,NA,NA
1991,"PFCs","Annex","Luxembourg","Gg CO2 equivalent",0,NA,NA
1991,"PFCs","Annex","Malta","Gg CO2 equivalent",0,NA,NA
1991,"PFCs","Annex","Monaco","Gg CO2 equivalent",0,NA,NA
1991,"PFCs","Annex","Netherlands","Gg CO2 equivalent",2244.88,2244.88,0
1991,"PFCs","Annex","New Zealand","Gg CO2 equivalent",625.05,625.05,0
1991,"PFCs","Annex","Norway","Gg CO2 equivalent",2992.92,2992.92,0
1991,"PFCs","Annex","Poland","Gg CO2 equivalent",122.4,122.4,0
1991,"PFCs","Annex","Portugal","Gg CO2 equivalent",0,NA,NA
1991,"PFCs","Annex","Romania","Gg CO2 equivalent",1942.09,1942.09,0
1991,"PFCs","Annex","Russian Federation","Gg CO2 equivalent",12418.11,12421.08,-2.96999999999935
1991,"PFCs","Annex","Slovakia","Gg CO2 equivalent",266.94,266.94,0
1991,"PFCs","Annex","Slovenia","Gg CO2 equivalent",302.58,302.58,0
1991,"PFCs","Annex","Spain","Gg CO2 equivalent",827.43,827.43,0
1991,"PFCs","Annex","Sweden","Gg CO2 equivalent",380.25,380.25,0
1991,"PFCs","Annex","Switzerland","Gg CO2 equivalent",84.7,84.7,0
1991,"PFCs","Annex","Turkey","Gg CO2 equivalent",744.35,744.35,0
1991,"PFCs","Annex","Ukraine","Gg CO2 equivalent",162.19,162.19,0
1991,"PFCs","Annex","United Kingdom of Great Britain and Northern Ireland","Gg CO2 equivalent",1159.96,1170.87,-10.9099999999999
1991,"PFCs","Annex","United States of America","Gg CO2 equivalent",17774.74,17774.74,-3.63797880709171e-12
1991,"SF6","Annex","Australia","Gg",0.01,0.01,0
1991,"SF6","Annex","Austria","Gg",0.03,0.03,0
1991,"SF6","Annex","Belgium","Gg",0,0.07,-0.07
1991,"SF6","Annex","Bulgaria","Gg",0,0,0
1991,"SF6","Annex","Canada","Gg",0.02,0.16,-0.14
1991,"SF6","Annex","Croatia","Gg",0,0,0
1991,"SF6","Annex","Czech Republic","Gg",0,0,0
1991,"SF6","Annex","Denmark","Gg",0,0,0
1991,"SF6","Annex","Estonia","Gg",0,0,0
1991,"SF6","Annex","European Union (15)","Gg",0.38,0.48,-0.1
1991,"SF6","Annex","European Union (28)","Gg",0.39,0.49,-0.1
1991,"SF6","Annex","Finland","Gg",0,0,0
1991,"SF6","Annex","France","Gg",0.1,0.1,0
1991,"SF6","Annex","Germany","Gg",0.2,0.21,-0.01
1991,"SF6","Annex","Greece","Gg",0,0,0
1991,"SF6","Annex","Hungary","Gg",0,0,0
1991,"SF6","Annex","Iceland","Gg",0,0,0
1991,"SF6","Annex","Ireland","Gg",0,0,0
1991,"SF6","Annex","Italy","Gg",0.01,0.01,0
1991,"SF6","Annex","Japan","Gg",0.45,0.61,-0.16
1991,"SF6","Annex","Luxembourg","Gg",0,0,0
1991,"SF6","Annex","Malta","Gg",0,0,0
1991,"SF6","Annex","Monaco","Gg",0,0,0
1991,"SF6","Annex","Netherlands","Gg",0.01,0.01,0
1991,"SF6","Annex","New Zealand","Gg",0,0,0
1991,"SF6","Annex","Norway","Gg",0.08,0.09,-0.01
1991,"SF6","Annex","Romania","Gg",0,0,0
1991,"SF6","Annex","Russian Federation","Gg",0,0.05,-0.05
1991,"SF6","Annex","Slovakia","Gg",0,0,0
1991,"SF6","Annex","Slovenia","Gg",0,0,0
1991,"SF6","Annex","Spain","Gg",0,0,0
1991,"SF6","Annex","Sweden","Gg",0,0,0
1991,"SF6","Annex","Switzerland","Gg",0,0.01,-0.01
1991,"SF6","Annex","Ukraine","Gg",0,0,0
1991,"SF6","Annex","United Kingdom of Great Britain and Northern Ireland","Gg",0.03,0.04,-0.01
1991,"SF6","Annex","United States of America","Gg",1.31,1.31,0
1991,"SF6","Annex","Australia","Gg CO2 equivalent",14.09,239.99,-225.9
1991,"SF6","Annex","Austria","Gg CO2 equivalent",354.43,643.82,-289.39
1991,"SF6","Annex","Belarus","Gg CO2 equivalent",0,NA,NA
1991,"SF6","Annex","Belgium","Gg CO2 equivalent",83.62,1564.49,-1480.87
1991,"SF6","Annex","Bulgaria","Gg CO2 equivalent",0,4.1,-4.1
1991,"SF6","Annex","Canada","Gg CO2 equivalent",15.22,3873.67,-3858.45
1991,"SF6","Annex","Croatia","Gg CO2 equivalent",0,10.83,-10.83
1991,"SF6","Annex","Cyprus","Gg CO2 equivalent",0,NA,NA
1991,"SF6","Annex","Czech Republic","Gg CO2 equivalent",0,78.85,-78.85
1991,"SF6","Annex","Denmark","Gg CO2 equivalent",29.88,63.5,-33.62
1991,"SF6","Annex","Estonia","Gg CO2 equivalent",0,0.05,-0.05
1991,"SF6","Annex","European Union (15)","Gg CO2 equivalent",5323.96,11436.58,-6112.62
1991,"SF6","Annex","European Union (28)","Gg CO2 equivalent",5323.96,11643.47,-6319.51
1991,"SF6","Annex","Finland","Gg CO2 equivalent",8.05,82.52,-74.47
1991,"SF6","Annex","France","Gg CO2 equivalent",465.84,2365.69,-1899.85
1991,"SF6","Annex","Germany","Gg CO2 equivalent",3603.56,4974.85,-1371.29
1991,"SF6","Annex","Greece","Gg CO2 equivalent",0,3.16,-3.16
1991,"SF6","Annex","Hungary","Gg CO2 equivalent",0,102.5,-102.5
1991,"SF6","Annex","Iceland","Gg CO2 equivalent",0,1.3,-1.3
1991,"SF6","Annex","Ireland","Gg CO2 equivalent",18.28,40.74,-22.46
1991,"SF6","Annex","Italy","Gg CO2 equivalent",0,356.39,-356.39
1991,"SF6","Annex","Japan","Gg CO2 equivalent",974.75,14677.86,-13703.11
1991,"SF6","Annex","Latvia","Gg CO2 equivalent",0,NA,NA
1991,"SF6","Annex","Liechtenstein","Gg CO2 equivalent",0,NA,NA
1991,"SF6","Annex","Lithuania","Gg CO2 equivalent",0,NA,NA
1991,"SF6","Annex","Luxembourg","Gg CO2 equivalent",0.66,1.21,-0.55
1991,"SF6","Annex","Malta","Gg CO2 equivalent",0,0.01,-0.01
1991,"SF6","Annex","Monaco","Gg CO2 equivalent",0,0.18,-0.18
1991,"SF6","Annex","Netherlands","Gg CO2 equivalent",133.91,133.91,0
1991,"SF6","Annex","New Zealand","Gg CO2 equivalent",3.13,15.77,-12.64
1991,"SF6","Annex","Norway","Gg CO2 equivalent",2.6,2079.15,-2076.55
1991,"SF6","Annex","Poland","Gg CO2 equivalent",0,NA,NA
1991,"SF6","Annex","Portugal","Gg CO2 equivalent",0,NA,NA
1991,"SF6","Annex","Romania","Gg CO2 equivalent",0,0.42,-0.42
1991,"SF6","Annex","Russian Federation","Gg CO2 equivalent",0,1092.47,-1092.47
1991,"SF6","Annex","Slovakia","Gg CO2 equivalent",0,0.03,-0.03
1991,"SF6","Annex","Slovenia","Gg CO2 equivalent",0,10.11,-10.11
1991,"SF6","Annex","Spain","Gg CO2 equivalent",0,72.9,-72.9
1991,"SF6","Annex","Sweden","Gg CO2 equivalent",3.33,108.51,-105.18
1991,"SF6","Annex","Switzerland","Gg CO2 equivalent",81.03,145.92,-64.89
1991,"SF6","Annex","Turkey","Gg CO2 equivalent",0,NA,NA
1991,"SF6","Annex","Ukraine","Gg CO2 equivalent",0,0.02,-0.02
1991,"SF6","Annex","United Kingdom of Great Britain and Northern Ireland","Gg CO2 equivalent",623.39,1029.24,-405.85
1991,"SF6","Annex","United States of America","Gg CO2 equivalent",519.44,31252.92,-30733.48
1992,"CH4","Annex","Australia","Gg",5514.81,5447.48,67.3300000000008
1992,"CH4","Annex","Austria","Gg",398.42,382.01,16.41
1992,"CH4","Annex","Belarus","Gg",677.14,673.49,3.64999999999998
1992,"CH4","Annex","Belgium","Gg",446.48,444.91,1.56999999999994
1992,"CH4","Annex","Bulgaria","Gg",680.11,676.88,3.23000000000002
1992,"CH4","Annex","Canada","Gg",3782.76,3681.32,101.44
1992,"CH4","Annex","Croatia","Gg",156.43,152.36,4.06999999999999
1992,"CH4","Annex","Cyprus","Gg",47.25,47.2,0.0499999999999972
1992,"CH4","Annex","Czech Republic","Gg",732.41,729.31,3.10000000000014
1992,"CH4","Annex","Denmark","Gg",292.74,287.32,5.42000000000002
1992,"CH4","Annex","Estonia","Gg",65.29,63.59,1.7
1992,"CH4","Annex","European Union (15)","Gg",20696.48,20479.7,216.779999999999
1992,"CH4","Annex","European Union (28)","Gg",27264.05,26993.4,270.649999999998
1992,"CH4","Annex","Finland","Gg",300.2,291.77,8.43000000000001
1992,"CH4","Annex","France","Gg",3067.89,2867.08,200.81
1992,"CH4","Annex","Germany","Gg",4676.19,4746.39,-70.2000000000007
1992,"CH4","Annex","Greece","Gg",513.53,508.43,5.09999999999997
1992,"CH4","Annex","Hungary","Gg",493.59,484.4,9.19
1992,"CH4","Annex","Iceland","Gg",20.84,20.84,0
1992,"CH4","Annex","Ireland","Gg",665.4,664.92,0.480000000000018
1992,"CH4","Annex","Italy","Gg",2105.98,2079.5,26.48
1992,"CH4","Annex","Japan","Gg",1539.99,1508.42,31.5699999999999
1992,"CH4","Annex","Latvia","Gg",142.94,133.64,9.30000000000001
1992,"CH4","Annex","Liechtenstein","Gg",0.68,0.66,0.0199999999999999
1992,"CH4","Annex","Lithuania","Gg",215.64,212.21,3.43000000000001
1992,"CH4","Annex","Luxembourg","Gg",22.26,22.03,0.23
1992,"CH4","Annex","Malta","Gg",4.19,4.19,-8.88178419700125e-16
1992,"CH4","Annex","Monaco","Gg",0.08,0.08,0
1992,"CH4","Annex","Netherlands","Gg",1243.66,1223.38,20.28
1992,"CH4","Annex","New Zealand","Gg",1278.67,1275.91,2.75999999999976
1992,"CH4","Annex","Norway","Gg",245.93,240.45,5.48000000000002
1992,"CH4","Annex","Poland","Gg",2190.93,2186.04,4.88999999999987
1992,"CH4","Annex","Portugal","Gg",522.67,505.82,16.85
1992,"CH4","Annex","Romania","Gg",1522.43,1512.61,9.82000000000016
1992,"CH4","Annex","Russian Federation","Gg",25384.3,25244.48,139.82
1992,"CH4","Annex","Slovakia","Gg",210.92,210.68,0.239999999999981
1992,"CH4","Annex","Slovenia","Gg",106.03,101.18,4.84999999999999
1992,"CH4","Annex","Spain","Gg",1327.96,1295.44,32.52
1992,"CH4","Annex","Sweden","Gg",351.36,336.21,15.15
1992,"CH4","Annex","Switzerland","Gg",222.65,217.4,5.25
1992,"CH4","Annex","Turkey","Gg",1987.45,1982.9,4.54999999999995
1992,"CH4","Annex","Ukraine","Gg",7093.19,7027.83,65.3599999999997
1992,"CH4","Annex","United Kingdom of Great Britain and Northern Ireland","Gg",5142.22,5205.52,-63.3000000000011
1992,"CH4","Annex","United States of America","Gg",30598.01,30370.76,227.250000000004
1992,"HFCs","Annex","Australia","Gg CO2 equivalent",1053.94,1053.94,0
1992,"HFCs","Annex","Austria","Gg CO2 equivalent",26.5,26.51,-0.0100000000000016
1992,"HFCs","Annex","Belarus","Gg CO2 equivalent",0,NA,NA
1992,"HFCs","Annex","Belgium","Gg CO2 equivalent",439.59,439.59,5.6843418860808e-14
1992,"HFCs","Annex","Bulgaria","Gg CO2 equivalent",0,0,0
1992,"HFCs","Annex","Canada","Gg CO2 equivalent",655.97,655.97,0
1992,"HFCs","Annex","Croatia","Gg CO2 equivalent",0,NA,NA
1992,"HFCs","Annex","Cyprus","Gg CO2 equivalent",0,NA,NA
1992,"HFCs","Annex","Czech Republic","Gg CO2 equivalent",0,NA,NA
1992,"HFCs","Annex","Denmark","Gg CO2 equivalent",0,NA,NA
1992,"HFCs","Annex","Estonia","Gg CO2 equivalent",15.92,15.92,0
1992,"HFCs","Annex","European Union (15)","Gg CO2 equivalent",11258.5,29362.42,-18103.92
1992,"HFCs","Annex","European Union (28)","Gg CO2 equivalent",11278.22,29382.13,-18103.91
1992,"HFCs","Annex","Finland","Gg CO2 equivalent",0.11,0.1,0.01
1992,"HFCs","Annex","France","Gg CO2 equivalent",2032.16,3633.51,-1601.35
1992,"HFCs","Annex","Germany","Gg CO2 equivalent",214.84,4375.62,-4160.78
1992,"HFCs","Annex","Greece","Gg CO2 equivalent",908.39,908.39,0
1992,"HFCs","Annex","Hungary","Gg CO2 equivalent",3.38,3.38,0
1992,"HFCs","Annex","Iceland","Gg CO2 equivalent",0,NA,NA
1992,"HFCs","Annex","Ireland","Gg CO2 equivalent",1.46,1.46,0
1992,"HFCs","Annex","Italy","Gg CO2 equivalent",351.88,358.78,-6.89999999999998
1992,"HFCs","Annex","Japan","Gg CO2 equivalent",14019.55,14058.48,-38.9299999999985
1992,"HFCs","Annex","Latvia","Gg CO2 equivalent",0,NA,NA
1992,"HFCs","Annex","Liechtenstein","Gg CO2 equivalent",0.03,0.03,0
1992,"HFCs","Annex","Lithuania","Gg CO2 equivalent",0,NA,NA
1992,"HFCs","Annex","Luxembourg","Gg CO2 equivalent",12.22,12.21,0.00999999999999979
1992,"HFCs","Annex","Malta","Gg CO2 equivalent",0,NA,NA
1992,"HFCs","Annex","Monaco","Gg CO2 equivalent",0.34,0.34,0
1992,"HFCs","Annex","Netherlands","Gg CO2 equivalent",4422.53,4447.33,-24.8000000000002
1992,"HFCs","Annex","New Zealand","Gg CO2 equivalent",1.3,1.3,0
1992,"HFCs","Annex","Norway","Gg CO2 equivalent",18.12,18.12,0
1992,"HFCs","Annex","Poland","Gg CO2 equivalent",0,NA,NA
1992,"HFCs","Annex","Portugal","Gg CO2 equivalent",0,NA,NA
1992,"HFCs","Annex","Romania","Gg CO2 equivalent",0.41,0.41,0
1992,"HFCs","Annex","Russian Federation","Gg CO2 equivalent",22287.48,22287.47,0.0100000000020373
1992,"HFCs","Annex","Slovakia","Gg CO2 equivalent",0,NA,NA
1992,"HFCs","Annex","Slovenia","Gg CO2 equivalent",0,NA,NA
1992,"HFCs","Annex","Spain","Gg CO2 equivalent",2802.92,2802.92,0
1992,"HFCs","Annex","Sweden","Gg CO2 equivalent",10.72,10.72,0
1992,"HFCs","Annex","Switzerland","Gg CO2 equivalent",6.58,6.57,0.00999999999999979
1992,"HFCs","Annex","Turkey","Gg CO2 equivalent",0,NA,NA
1992,"HFCs","Annex","Ukraine","Gg CO2 equivalent",0,NA,NA
1992,"HFCs","Annex","United Kingdom of Great Britain and Northern Ireland","Gg CO2 equivalent",35.4,12345.48,-12310.08
1992,"HFCs","Annex","United States of America","Gg CO2 equivalent",38282.64,38282.65,-0.0100000000020373
1992,"N2O","Annex","Australia","Gg",60.48,59.93,0.549999999999997
1992,"N2O","Annex","Austria","Gg",22.84,19.79,3.05
1992,"N2O","Annex","Belarus","Gg",57.39,57.35,0.0399999999999991
1992,"N2O","Annex","Belgium","Gg",43.86,33.68,10.18
1992,"N2O","Annex","Bulgaria","Gg",29.06,25.82,3.24
1992,"N2O","Annex","Canada","Gg",194.02,156.63,37.39
1992,"N2O","Annex","Croatia","Gg",14.98,12.05,2.93
1992,"N2O","Annex","Cyprus","Gg",1.94,1.94,0
1992,"N2O","Annex","Czech Republic","Gg",36.66,33.59,3.06999999999999
1992,"N2O","Annex","Denmark","Gg",32.56,29.74,2.82
1992,"N2O","Annex","Estonia","Gg",5.96,5.93,0.0300000000000002
1992,"N2O","Annex","European Union (15)","Gg",1544.28,1243.31,300.97
1992,"N2O","Annex","European Union (28)","Gg",1888.03,1549.5,338.53
1992,"N2O","Annex","Finland","Gg",24.78,20.43,4.35
1992,"N2O","Annex","France","Gg",367.98,295.27,72.71
1992,"N2O","Annex","Germany","Gg",346.43,263.91,82.52
1992,"N2O","Annex","Greece","Gg",34.79,31.57,3.22
1992,"N2O","Annex","Hungary","Gg",27.09,24.1,2.99
1992,"N2O","Annex","Iceland","Gg",1.52,1.52,2.22044604925031e-16
1992,"N2O","Annex","Ireland","Gg",31.37,28.73,2.64
1992,"N2O","Annex","Italy","Gg",144.37,122.46,21.91
1992,"N2O","Annex","Japan","Gg",118.8,95.1,23.7
1992,"N2O","Annex","Latvia","Gg",9.02,8.9,0.119999999999999
1992,"N2O","Annex","Liechtenstein","Gg",0.03,0.04,-0.01
1992,"N2O","Annex","Lithuania","Gg",16.99,14.64,2.35
1992,"N2O","Annex","Luxembourg","Gg",1.63,1.62,0.00999999999999979
1992,"N2O","Annex","Malta","Gg",0.2,0.2,0
1992,"N2O","Annex","Monaco","Gg",0,0.01,-0.01
1992,"N2O","Annex","Netherlands","Gg",86.94,66,20.94
1992,"N2O","Annex","New Zealand","Gg",26.72,26.77,-0.0499999999999972
1992,"N2O","Annex","Norway","Gg",18.52,13.98,4.54
1992,"N2O","Annex","Poland","Gg",115.79,105.66,10.13
1992,"N2O","Annex","Portugal","Gg",19.15,17.81,1.34
1992,"N2O","Annex","Romania","Gg",65.93,55.7,10.23
1992,"N2O","Annex","Russian Federation","Gg",633.41,621.27,12.14
1992,"N2O","Annex","Slovakia","Gg",15.95,13.56,2.39
1992,"N2O","Annex","Slovenia","Gg",4.19,4.12,0.0700000000000003
1992,"N2O","Annex","Spain","Gg",87.76,80.72,7.04000000000001
1992,"N2O","Annex","Sweden","Gg",28.14,25.11,3.03
1992,"N2O","Annex","Switzerland","Gg",11.45,11.11,0.340000000000002
1992,"N2O","Annex","Turkey","Gg",58.46,49.14,9.32
1992,"N2O","Annex","Ukraine","Gg",166.49,163.3,3.19
1992,"N2O","Annex","United Kingdom of Great Britain and Northern Ireland","Gg",272.87,208.04,64.83
1992,"N2O","Annex","United States of America","Gg",1451,1338.61,112.39
1992,"PFCs","Annex","Australia","Gg CO2 equivalent",3946.93,3946.93,0
1992,"PFCs","Annex","Austria","Gg CO2 equivalent",439.82,439.81,0.00999999999999091
1992,"PFCs","Annex","Belarus","Gg CO2 equivalent",0,NA,NA
1992,"PFCs","Annex","Belgium","Gg CO2 equivalent",0,1829.52,-1829.52
1992,"PFCs","Annex","Bulgaria","Gg CO2 equivalent",0,NA,NA
1992,"PFCs","Annex","Canada","Gg CO2 equivalent",6556.82,6556.82,0
1992,"PFCs","Annex","Croatia","Gg CO2 equivalent",0,NA,NA
1992,"PFCs","Annex","Cyprus","Gg CO2 equivalent",0,NA,NA
1992,"PFCs","Annex","Czech Republic","Gg CO2 equivalent",0,NA,NA
1992,"PFCs","Annex","Denmark","Gg CO2 equivalent",0,NA,NA
1992,"PFCs","Annex","Estonia","Gg CO2 equivalent",0,NA,NA
1992,"PFCs","Annex","European Union (15)","Gg CO2 equivalent",10258.4,13786.95,-3528.55
1992,"PFCs","Annex","European Union (28)","Gg CO2 equivalent",12217.14,15745.69,-3528.55
1992,"PFCs","Annex","Finland","Gg CO2 equivalent",0.09,0.09,0
1992,"PFCs","Annex","France","Gg CO2 equivalent",3211.82,4047.89,-836.07
1992,"PFCs","Annex","Germany","Gg CO2 equivalent",2067.6,2067.6,0
1992,"PFCs","Annex","Greece","Gg CO2 equivalent",161.21,161.21,0
1992,"PFCs","Annex","Hungary","Gg CO2 equivalent",134.82,134.82,0
1992,"PFCs","Annex","Iceland","Gg CO2 equivalent",155.28,155.28,0
1992,"PFCs","Annex","Ireland","Gg CO2 equivalent",15.15,15.15,0
1992,"PFCs","Annex","Italy","Gg CO2 equivalent",715.26,1567.24,-851.98
1992,"PFCs","Annex","Japan","Gg CO2 equivalent",5836.53,6163.47,-326.94
1992,"PFCs","Annex","Latvia","Gg CO2 equivalent",0,NA,NA
1992,"PFCs","Annex","Liechtenstein","Gg CO2 equivalent",0,0,0
1992,"PFCs","Annex","Lithuania","Gg CO2 equivalent",0,NA,NA
1992,"PFCs","Annex","Luxembourg","Gg CO2 equivalent",0,NA,NA
1992,"PFCs","Annex","Malta","Gg CO2 equivalent",0,NA,NA
1992,"PFCs","Annex","Monaco","Gg CO2 equivalent",0,NA,NA
1992,"PFCs","Annex","Netherlands","Gg CO2 equivalent",2042.85,2042.85,2.27373675443232e-13
1992,"PFCs","Annex","New Zealand","Gg CO2 equivalent",396.61,396.61,0
1992,"PFCs","Annex","Norway","Gg CO2 equivalent",2286.92,2286.92,0
1992,"PFCs","Annex","Poland","Gg CO2 equivalent",116.61,116.61,0
1992,"PFCs","Annex","Portugal","Gg CO2 equivalent",0,NA,NA
1992,"PFCs","Annex","Romania","Gg CO2 equivalent",1352.13,1352.13,0
1992,"PFCs","Annex","Russian Federation","Gg CO2 equivalent",11100.59,11102.03,-1.44000000000051
1992,"PFCs","Annex","Slovakia","Gg CO2 equivalent",248.42,248.42,0
1992,"PFCs","Annex","Slovenia","Gg CO2 equivalent",106.75,106.75,0
1992,"PFCs","Annex","Spain","Gg CO2 equivalent",789.91,789.91,0
1992,"PFCs","Annex","Sweden","Gg CO2 equivalent",252.42,252.42,2.8421709430404e-14
1992,"PFCs","Annex","Switzerland","Gg CO2 equivalent",69.26,69.26,-1.4210854715202e-14
1992,"PFCs","Annex","Turkey","Gg CO2 equivalent",681.09,681.09,0
1992,"PFCs","Annex","Ukraine","Gg CO2 equivalent",122.68,122.68,0
1992,"PFCs","Annex","United Kingdom of Great Britain and Northern Ireland","Gg CO2 equivalent",562.4,573.36,-10.96
1992,"PFCs","Annex","United States of America","Gg CO2 equivalent",16539.87,16539.87,0
1992,"SF6","Annex","Australia","Gg",0.01,0.01,0
1992,"SF6","Annex","Austria","Gg",0.03,0.03,0
1992,"SF6","Annex","Belgium","Gg",0,0.07,-0.07
1992,"SF6","Annex","Bulgaria","Gg",0,0,0
1992,"SF6","Annex","Canada","Gg",0.02,0.11,-0.09
1992,"SF6","Annex","Croatia","Gg",0,0,0
1992,"SF6","Annex","Czech Republic","Gg",0,0,0
1992,"SF6","Annex","Denmark","Gg",0,0,0
1992,"SF6","Annex","Estonia","Gg",0,0,0
1992,"SF6","Annex","European Union (15)","Gg",0.41,0.51,-0.1
1992,"SF6","Annex","European Union (28)","Gg",0.42,0.52,-0.1
1992,"SF6","Annex","Finland","Gg",0,0,0
1992,"SF6","Annex","France","Gg",0.1,0.1,0
1992,"SF6","Annex","Germany","Gg",0.23,0.23,0
1992,"SF6","Annex","Greece","Gg",0,0,0
1992,"SF6","Annex","Hungary","Gg",0,0,0
1992,"SF6","Annex","Iceland","Gg",0,0,0
1992,"SF6","Annex","Ireland","Gg",0,0,0
1992,"SF6","Annex","Italy","Gg",0.01,0.01,0
1992,"SF6","Annex","Japan","Gg",0.49,0.68,-0.19
